id,label
5797,5
5798,6
5799,6
5800,6
5801,6
5802,3
5803,5
5804,0
5805,3
5806,2
5807,5
5808,2
5809,2
5810,0
5811,3
5812,6
5813,3
5814,5
5815,6
5816,3
5817,6
5818,3
5819,3
5820,3
5821,6
5822,5
5823,5
5824,3
5825,5
5826,6
5827,2
5828,5
5829,5
5830,3
5831,6
5832,5
5833,3
5834,3
5835,3
5836,3
5837,5
5838,3
5839,5
5840,3
5841,4
5842,2
5843,3
5844,3
5845,3
5846,3
5847,3
5848,5
5849,2
5850,6
5851,5
5852,2
5853,3
5854,3
5855,3
5856,5
5857,3
5858,3
5859,5
5860,2
5861,6
5862,3
5863,3
5864,5
5865,3
5866,0
5867,3
5868,4
5869,6
5870,0
5871,3
5872,0
5873,5
5874,5
5875,5
5876,6
5877,4
5878,6
5879,6
5880,5
5881,6
5882,5
5883,0
5884,3
5885,5
5886,6
5887,3
5888,6
5889,6
5890,3
5891,6
5892,3
5893,6
5894,6
5895,3
5896,6
5897,5
5898,6
5899,3
5900,0
5901,6
5902,5
5903,6
5904,4
5905,5
5906,2
5907,4
5908,3
5909,2
5910,6
5911,0
5912,6
5913,2
5914,0
5915,3
5916,2
5917,3
5918,3
5919,4
5920,2
5921,5
5922,3
5923,0
5924,0
5925,4
5926,4
5927,6
5928,3
5929,6
5930,6
5931,3
5932,5
5933,6
5934,4
5935,4
5936,3
5937,5
5938,5
5939,5
5940,4
5941,3
5942,3
5943,4
5944,5
5945,6
5946,5
5947,6
5948,6
5949,3
5950,5
5951,4
5952,5
5953,3
5954,3
5955,5
5956,6
5957,4
5958,5
5959,5
5960,6
5961,5
5962,3
5963,4
5964,5
5965,5
5966,2
5967,6
5968,2
5969,4
5970,4
5971,5
5972,3
5973,6
5974,5
5975,4
5976,3
5977,3
5978,6
5979,5
5980,6
5981,3
5982,3
5983,5
5984,4
5985,3
5986,4
5987,5
5988,6
5989,0
5990,2
5991,5
5992,0
5993,6
5994,5
5995,3
5996,6
5997,5
5998,4
5999,6
6000,3
6001,5
6002,5
6003,5
6004,6
6005,4
6006,6
6007,3
6008,2
6009,5
6010,5
6011,3
6012,6
6013,6
6014,5
6015,3
6016,5
6017,3
6018,6
6019,2
6020,4
6021,4
6022,5
6023,3
6024,5
6025,5
6026,5
6027,3
6028,3
6029,2
6030,6
6031,6
6032,5
6033,3
6034,5
6035,6
6036,4
6037,3
6038,3
6039,3
6040,3
6041,3
6042,3
6043,6
6044,3
6045,5
6046,5
6047,5
6048,5
6049,6
6050,3
6051,3
6052,3
6053,5
6054,3
6055,6
6056,3
6057,2
6058,5
6059,6
6060,5
6061,6
6062,6
6063,3
6064,6
6065,3
6066,4
6067,3
6068,5
6069,2
6070,2
6071,3
6072,6
6073,5
6074,3
6075,6
6076,3
6077,3
6078,2
6079,2
6080,3
6081,4
6082,3
6083,3
6084,6
6085,5
6086,4
6087,5
6088,3
6089,3
6090,6
6091,5
6092,5
6093,6
6094,6
6095,6
6096,5
6097,4
6098,6
6099,5
6100,3
6101,5
6102,3
6103,3
6104,5
6105,6
6106,3
6107,5
6108,2
6109,5
6110,4
6111,2
6112,6
6113,3
6114,4
6115,3
6116,5
6117,6
6118,6
6119,3
6120,0
6121,3
6122,3
6123,4
6124,5
6125,5
6126,5
6127,5
6128,3
6129,6
6130,6
6131,5
6132,3
6133,2
6134,5
6135,5
6136,3
6137,6
6138,3
6139,3
6140,2
6141,5
6142,6
6143,5
6144,5
6145,5
6146,4
6147,4
6148,3
6149,3
6150,5
6151,0
6152,3
6153,3
6154,6
6155,6
6156,6
6157,2
6158,3
6159,5
6160,3
6161,5
6162,3
6163,5
6164,6
6165,3
6166,6
6167,5
6168,6
6169,6
6170,5
6171,3
6172,5
6173,6
6174,6
6175,3
6176,3
6177,3
6178,3
6179,3
6180,2
6181,3
6182,5
6183,3
6184,3
6185,6
6186,4
6187,6
6188,6
6189,5
6190,4
6191,6
6192,3
6193,5
6194,6
6195,5
6196,3
6197,4
6198,3
6199,5
6200,3
6201,3
6202,6
6203,4
6204,4
6205,3
6206,5
6207,5
6208,4
6209,5
6210,4
6211,6
6212,3
6213,3
6214,5
6215,6
6216,3
6217,5
6218,6
6219,3
6220,3
6221,2
6222,6
6223,6
6224,5
6225,3
6226,6
6227,5
6228,6
6229,6
6230,5
6231,3
6232,3
6233,0
6234,5
6235,3
6236,0
6237,6
6238,5
6239,6
6240,3
6241,4
6242,3
6243,3
6244,6
6245,3
6246,6
6247,5
6248,5
6249,3
6250,5
6251,5
6252,3
6253,5
6254,3
6255,4
6256,3
6257,6
6258,4
6259,2
6260,3
6261,6
6262,3
6263,3
6264,3
6265,5
6266,3
6267,5
6268,5
6269,5
6270,6
6271,6
6272,2
6273,2
6274,4
6275,5
6276,6
6277,5
6278,5
6279,6
6280,6
6281,5
6282,2
6283,6
6284,3
6285,0
6286,3
6287,6
6288,2
6289,5
6290,3
6291,3
6292,3
6293,5
6294,6
6295,0
6296,4
6297,3
6298,3
6299,4
6300,3
6301,3
6302,4
6303,3
6304,4
6305,3
6306,3
6307,5
6308,5
6309,6
6310,4
6311,2
6312,2
6313,3
6314,3
6315,6
6316,6
6317,5
6318,3
6319,0
6320,6
6321,5
6322,0
6323,5
6324,3
6325,5
6326,6
6327,6
6328,3
6329,2
6330,3
6331,0
6332,6
6333,3
6334,4
6335,3
6336,6
6337,5
6338,3
6339,6
6340,5
6341,3
6342,3
6343,6
6344,4
6345,3
6346,5
6347,3
6348,3
6349,0
6350,6
6351,5
6352,0
6353,3
6354,5
6355,6
6356,3
6357,4
6358,3
6359,4
6360,6
6361,6
6362,6
6363,5
6364,6
6365,3
6366,3
6367,5
6368,5
6369,3
6370,3
6371,2
6372,3
6373,3
6374,5
6375,6
6376,4
6377,6
6378,5
6379,3
6380,3
6381,5
6382,6
6383,2
6384,0
6385,5
6386,5
6387,3
6388,5
6389,2
6390,2
6391,6
6392,6
6393,5
6394,3
6395,3
6396,6
6397,3
6398,6
6399,6
6400,3
6401,3
6402,2
6403,3
6404,5
6405,5
6406,5
6407,6
6408,3
6409,5
6410,3
6411,5
6412,5
6413,6
6414,6
6415,3
6416,4
6417,3
6418,3
6419,3
6420,0
6421,5
6422,0
6423,5
6424,6
6425,5
6426,5
6427,3
6428,5
6429,5
6430,3
6431,4
6432,3
6433,3
6434,5
6435,5
6436,3
6437,5
6438,6
6439,3
6440,5
6441,5
6442,5
6443,5
6444,3
6445,5
6446,6
6447,2
6448,6
6449,0
6450,3
6451,5
6452,3
6453,0
6454,3
6455,5
6456,3
6457,6
6458,6
6459,5
6460,6
6461,5
6462,3
6463,6
6464,3
6465,5
6466,5
6467,4
6468,3
6469,3
6470,5
6471,5
6472,3
6473,5
6474,6
6475,3
6476,5
6477,6
6478,3
6479,5
6480,0
6481,5
6482,5
6483,4
6484,5
6485,6
6486,4
6487,6
6488,5
6489,2
6490,3
6491,3
6492,5
6493,5
6494,3
6495,3
6496,2
6497,4
6498,5
6499,6
6500,4
6501,6
6502,5
6503,5
6504,3
6505,3
6506,5
6507,6
6508,3
6509,4
6510,5
6511,3
6512,5
6513,4
6514,4
6515,3
6516,6
6517,6
6518,5
6519,6
6520,5
6521,6
6522,3
6523,5
6524,5
6525,6
6526,3
6527,4
6528,5
6529,5
6530,4
6531,6
6532,5
6533,3
6534,6
6535,5
6536,3
6537,6
6538,5
6539,5
6540,5
6541,2
6542,5
6543,5
6544,3
6545,3
6546,3
6547,3
6548,4
6549,3
6550,5
6551,3
6552,3
6553,6
6554,4
6555,5
6556,3
6557,5
6558,6
6559,6
6560,0
6561,3
6562,3
6563,4
6564,5
6565,5
6566,0
6567,5
6568,5
6569,5
6570,6
6571,5
6572,5
6573,3
6574,3
6575,3
6576,5
6577,4
6578,3
6579,5
6580,2
6581,6
6582,3
6583,2
6584,3
6585,3
6586,3
6587,2
6588,6
6589,2
6590,3
6591,3
6592,6
6593,3
6594,4
6595,3
6596,5
6597,5
6598,3
6599,3
6600,4
6601,3
6602,6
6603,3
6604,0
6605,6
6606,4
6607,5
6608,5
6609,5
6610,6
6611,4
6612,3
6613,2
6614,3
6615,3
6616,3
6617,4
6618,3
6619,2
6620,3
6621,3
6622,0
6623,5
6624,5
6625,3
6626,6
6627,5
6628,5
6629,5
6630,3
6631,3
6632,5
6633,3
6634,4
6635,3
6636,3
6637,3
6638,3
6639,5
6640,3
6641,6
6642,3
6643,3
6644,2
6645,5
6646,5
6647,6
6648,6
6649,5
6650,6
6651,5
6652,3
6653,5
6654,4
6655,3
6656,6
6657,0
6658,3
6659,4
6660,3
6661,3
6662,3
6663,5
6664,5
6665,6
6666,6
6667,3
6668,4
6669,6
6670,2
6671,5
6672,3
6673,5
6674,5
6675,5
6676,5
6677,6
6678,5
6679,3
6680,3
6681,5
6682,5
6683,6
6684,4
6685,4
6686,6
6687,6
6688,3
6689,3
6690,2
6691,6
6692,4
6693,5
6694,2
6695,3
6696,6
6697,2
6698,5
6699,6
6700,3
6701,6
6702,5
6703,3
6704,5
6705,5
6706,4
6707,3
6708,4
6709,6
6710,2
6711,3
6712,4
6713,3
6714,3
6715,6
6716,0
6717,3
6718,4
6719,3
6720,0
6721,5
6722,4
6723,6
6724,6
6725,5
6726,3
6727,2
6728,4
6729,3
6730,3
6731,3
6732,5
6733,6
6734,3
6735,6
6736,5
6737,4
6738,6
6739,3
6740,0
6741,6
6742,6
6743,3
6744,5
6745,5
6746,5
6747,3
6748,2
6749,5
6750,6
6751,6
6752,5
6753,3
6754,6
6755,4
6756,5
6757,4
6758,3
6759,5
6760,6
6761,0
6762,3
6763,4
6764,5
6765,6
6766,5
6767,2
6768,5
6769,3
6770,3
6771,2
6772,3
6773,5
6774,4
6775,5
6776,6
6777,2
6778,5
6779,6
6780,0
6781,3
6782,2
6783,5
6784,3
6785,3
6786,4
6787,6
6788,3
6789,5
6790,3
6791,6
6792,3
6793,0
6794,3
6795,5
6796,5
6797,4
6798,5
6799,3
6800,4
6801,4
6802,5
6803,4
6804,5
6805,0
6806,6
6807,6
6808,3
6809,6
6810,3
6811,3
6812,5
6813,3
6814,0
6815,5
6816,5
6817,4
6818,4
6819,3
6820,6
6821,3
6822,5
6823,6
6824,6
6825,0
6826,3
6827,4
6828,2
6829,3
6830,0
6831,5
6832,2
6833,4
6834,4
6835,6
6836,5
6837,6
6838,3
6839,2
6840,3
6841,2
6842,4
6843,6
6844,6
6845,0
6846,3
6847,4
6848,6
6849,5
6850,5
6851,2
6852,4
6853,5
6854,4
6855,3
6856,2
6857,6
6858,2
6859,5
6860,3
6861,5
6862,6
6863,3
6864,4
6865,5
6866,3
6867,5
6868,5
6869,3
6870,6
6871,3
6872,3
6873,3
6874,6
6875,3
6876,2
6877,5
6878,3
6879,4
6880,0
6881,3
6882,4
6883,5
6884,4
6885,4
6886,5
6887,4
6888,4
6889,3
6890,3
6891,6
6892,5
6893,5
6894,5
6895,5
6896,5
6897,6
6898,0
6899,3
6900,3
6901,4
6902,4
6903,5
6904,3
6905,2
6906,6
6907,5
6908,3
6909,5
6910,4
6911,4
6912,5
6913,3
6914,5
6915,6
6916,3
6917,6
6918,3
6919,4
6920,2
6921,4
6922,3
6923,3
6924,5
6925,6
6926,3
6927,5
6928,2
6929,3
6930,5
6931,6
6932,6
6933,3
6934,5
6935,3
6936,2
6937,5
6938,6
6939,3
6940,2
6941,6
6942,3
6943,6
6944,3
6945,6
6946,5
6947,0
6948,6
6949,5
6950,6
6951,3
6952,5
6953,5
6954,4
6955,3
6956,3
6957,5
6958,6
6959,2
6960,6
6961,3
6962,4
6963,6
6964,6
6965,6
6966,4
6967,6
6968,5
6969,4
6970,5
6971,6
6972,5
6973,3
6974,2
6975,5
6976,2
6977,6
6978,3
6979,5
6980,6
6981,3
6982,6
6983,6
6984,0
6985,6
6986,5
6987,3
6988,5
6989,3
6990,6
6991,6
6992,3
6993,5
6994,2
6995,0
6996,6
6997,3
6998,3
6999,5
7000,2
7001,5
7002,2
7003,6
7004,6
7005,3
7006,3
7007,3
7008,5
7009,3
7010,6
7011,3
7012,3
7013,0
7014,4
7015,3
7016,4
7017,5
7018,6
7019,5
7020,0
7021,3
7022,6
7023,3
7024,5
7025,6
7026,6
7027,6
7028,6
7029,5
7030,3
7031,6
7032,6
7033,6
7034,3
7035,5
7036,3
7037,6
7038,3
7039,2
7040,3
7041,5
7042,5
7043,5
7044,5
7045,3
7046,6
7047,4
7048,5
7049,5
7050,3
7051,3
7052,5
7053,3
7054,6
7055,3
7056,6
7057,2
7058,3
7059,4
7060,3
7061,3
7062,3
7063,5
7064,3
7065,4
7066,5
7067,2
7068,6
7069,0
7070,6
7071,5
7072,6
7073,3
7074,2
7075,6
7076,5
7077,3
7078,6
7079,3
7080,4
7081,5
7082,5
7083,3
7084,4
7085,3
7086,5
7087,2
7088,3
7089,3
7090,4
7091,3
7092,3
7093,6
7094,3
7095,3
7096,4
7097,5
7098,6
7099,3
7100,6
7101,6
7102,6
7103,4
7104,6
7105,3
7106,5
7107,3
7108,5
7109,4
7110,2
7111,6
7112,6
7113,6
7114,3
7115,3
7116,3
7117,5
7118,6
7119,3
7120,5
7121,2
7122,2
7123,6
7124,5
7125,3
7126,3
7127,3
7128,3
7129,3
7130,3
7131,5
7132,5
7133,5
7134,3
7135,3
7136,4
7137,4
7138,5
7139,6
7140,0
7141,3
7142,6
7143,5
7144,6
7145,3
7146,5
7147,3
7148,5
7149,5
7150,6
7151,4
7152,3
7153,3
7154,5
7155,3
7156,3
7157,6
7158,3
7159,2
7160,3
7161,6
7162,5
7163,4
7164,3
7165,3
7166,5
7167,3
7168,2
7169,3
7170,4
7171,5
7172,2
7173,6
7174,3
7175,3
7176,6
7177,6
